round,value,daily_double,category,comments,answer,question,air_date,notes,Difficulty
1,200,no,ON AVERAGE,-,This legendary Yankee ended his career in 1939 with 493 home runs & a lifetime batting average of .340,(Lou) Gehrig,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,400,no,ON AVERAGE,-,"Of 5, 10 or 20, the average gallons of water in an adult human body",10,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,600,no,ON AVERAGE,-,"At 51.1 years, a city in this state has the highest average age in the U.S.",Florida,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,800,no,ON AVERAGE,-,"Considered the heaviest organ in the human body, it weighs over 6 pounds on average",the skin,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,1000,no,ON AVERAGE,-,"Between 1954 & 1980, the average weight of this annual selectee went from 132 pounds to 117",Miss America,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,200,no,HIDDEN COUNTRIES,(Alex: We want you to identify the country whose name is hidden within our clue.),You could often hear Soviet names in this nation,Vietnam (in SO,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,400,no,HIDDEN COUNTRIES,(Alex: We want you to identify the country whose name is hidden within our clue.),There are many who talk in dialect in this country,India (in ,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,600,no,HIDDEN COUNTRIES,(Alex: We want you to identify the country whose name is hidden within our clue.),A wholesale ban on lumber exports is unlikely in this country,Lebanon (in WHOLESA,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,800,no,HIDDEN COUNTRIES,(Alex: We want you to identify the country whose name is hidden within our clue.),Fine palaces greet the morning sun in this kingdom,Nepal (in FI,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,1000,no,HIDDEN COUNTRIES,(Alex: We want you to identify the country whose name is hidden within our clue.),Give a dog a bone in this country & you've made a friend for life,Gabon (in DO,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,200,no,"TAKE ""FIVE\""",-,An informal greeting involving the slapping of raised palms,high five (gimme five accepted),4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,400,no,"TAKE ""FIVE\""",-,"Jack Nicholson played Robert, the troubled wanderer & pianist, in this 1970 classic",Five Easy Pieces,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,600,no,"TAKE ""FIVE\""",-,Self-governing name for the Choctaws & 4 others,the Five Civilized Tribes,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,800,no,"TAKE ""FIVE\""",-,"Early 20th century writer Adelaide Crapsey created the cinquain, which is one of these",a five-line verse (a poem with five lines accepted),4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,1000,no,"TAKE ""FIVE\""",-,Conan Doyle penned this Sherlock Holmes story in 1891,The Five Orange Pips,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,400,no,ENGLISH LIT,-,"The title of this 1910 E.M. Forster novel refers to a house, & not somebody's demise",Howards End,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,800,no,ENGLISH LIT,-,"Anne Bronte wrote the novel ""Agnes Grey"" & this British statesman wrote ""Vivian Grey\""",Disraeli,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,1200,no,ENGLISH LIT,-,"A.A. Milne's play ""Toad of Toad Hall"" was based on a book by this author",(Kenneth) Grahame,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,1600,no,ENGLISH LIT,-,"In a D.H. Lawrence short story, a young boy rides himself to death on a demonic one of these title toys",a rocking horse,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,2000,no,ENGLISH LIT,-,Life was a cabaret for this novelist who collaborated on 3 plays & a China travel book with W.H. Auden,(Christopher) Isherwood,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,400,no,ATHLETES,-,This 15-year-old rookie helped the D.C. United capture the 2004 Major League Soccer crown,Freddy Adu,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,800,no,ATHLETES,-,In 1977 she became the first woman to drive in the Indy 500,(Janet) Guthrie,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,1200,no,ATHLETES,-,"In the '90s the Houston Astros' ""Killer B's"" were Derek Bell, Craig Biggio & this first baseman",Jeff Bagwell,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,1600,no,ATHLETES,-,"This family, including Hashim, Sharif & Jahangir, dominated the sport of squash for decades",the Khan family,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,2000,no,ATHLETES,-,"Once a star basketball player for USC, from 1997 to 2000 she coached the WNBA's Phoenix Mercury",Cheryl Miller,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,400,no,SHOW ME THE MONEY SLANG,-,Male rabbits,bucks,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,800,no,SHOW ME THE MONEY SLANG,-,A soft elastic mixture of water & flour,dough,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,1200,no,SHOW ME THE MONEY SLANG,-,Golfer Andy & law man Roy,Bean,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,1100,yes,SHOW ME THE MONEY SLANG,-,Mollusks of the class Pelecypoda,clams,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,2000,no,SHOW ME THE MONEY SLANG,-,Ossicles,bones,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,400,no,THE NEW YORKERS,-,"\""I can't listen to that much Wagner.  I start getting the urge to conquer Poland"", said this film director",Woody Allen,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,800,no,THE NEW YORKERS,-,He became the state's chief justice in 1777 & later served as the nation's chief justice,(John) Jay,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,1200,no,THE NEW YORKERS,-,"A N.Y. senator from 1977 to 2001, he was Assistant Secretary of Labor under LBJ & Ambassador to India under Nixon",Moynihan,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,1600,no,THE NEW YORKERS,-,"Between 1797 & 1828, he held every major elective office in N.Y.: assemblyman, senator, mayor of NYC, lt. gov. & gov.",DeWitt Clinton,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,5200,yes,THE NEW YORKERS,-,He was the first president born in New York,Martin Van Buren,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,400,no,NICKS & RANGERS,-,"The first radio program featuring this title character aired on Detroit's WXYZ on Jan. 30, 1933",the Lone Ranger,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,800,no,NICKS & RANGERS,-,This Dickens novel was published in monthly installments in 1838 & 1839,Nicholas Nickleby,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,1200,no,NICKS & RANGERS,-,"This Hemingway character decides to make a ""separate peace"" with his WWI enemy",Nick Adams,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,1600,no,NICKS & RANGERS,-,"Ranger 8 hit the moon at this location in 1965, setting up a milestone moment for mankind 4 years later",the Sea of Tranquility,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
2,2000,no,NICKS & RANGERS,-,"Starting in 1952 with ""David Starr, Space Ranger"", this prolific author wrote many sci-fi novels under the name Paul French",Isaac Asimov,4/22/2005,"2005 Ultimate Tournament of Champions Round 2, game 8.",Expert
1,200,no,U.S. GOVERNMENT,-,"When a bill reaches the President's desk, he may sign it, do nothing or do this",veto,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,400,no,U.S. GOVERNMENT,-,"On Jan. 8, 2002 the President signed this act making schools more accountable",No Child Left Behind,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,600,no,U.S. GOVERNMENT,-,"He was the first vice president who was born in Washington, D.C.",Al Gore,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,800,no,U.S. GOVERNMENT,-,"Sen. Ted Stevens of this state chairs the Commerce, Science & Transportation Committee",Alaska,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,1000,no,U.S. GOVERNMENT,-,"This independent agency insures individual deposits in banks & savings associations for up to $100,000",FDIC (Federal Deposit Insurance Corporation),4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,200,no,TV TITLE REFERENCES,-,Matthew Fox & 47 others survive a plane crash but are stranded on a mysterious Pacific island,Lost,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,400,no,TV TITLE REFERENCES,-,"On a primetime ABC soap, Teri Hatcher, Felicity Huffman & their neighbors on Wisteria Lane",Desperate Housewives,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,600,no,TV TITLE REFERENCES,-,The Kansas hamlet that's home to the Kents,Smallville,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,800,no,TV TITLE REFERENCES,-,"Patricia Arquette, who sees dead people",The Medium,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,1000,no,TV TITLE REFERENCES,-,"The McCallister brothers, one of whom becomes president in 2040",Jack & Bobby,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,200,no,POTENT POTABLES,-,"A knickerbocker cocktail contains gin, as well as the sweet & dry types of this",vermouth,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,400,no,POTENT POTABLES,-,The bestselling imported liqueur in the U.S. is this coffee-flavored one from Mexico,Kahl̼a,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,600,no,POTENT POTABLES,-,"After imbibing this cocktail of gin or vodka & grapefruit juice, you'd better leave the driving to us",greyhound,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,800,no,POTENT POTABLES,-,"Peppermint & root beer are popular flavors of this strong potable, from the German for ""mouthful\""",schnapps,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,1000,no,POTENT POTABLES,-,"The ""original melon liqueur"" from Suntory; it'll turn you green with envy",Midori,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,200,no,FORMERLY KNOWN AS,-,...as the U.S. holiday Decoration Day,Memorial Day,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,400,no,FORMERLY KNOWN AS,-,...as lyssa or as canine madness,rabies,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,1600,yes,FORMERLY KNOWN AS,-,"...as Longacre Square, before a major metropolitian newspaper moved in",Times Square,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,800,no,FORMERLY KNOWN AS,-,...as oil company Jersey Standard,Exxon,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,1000,no,FORMERLY KNOWN AS,-,"...as Dutch Guiana, until 1948",Suriname,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,200,no,"\""PRINCE\""",-,"Until 1999 the first snowfall signaled the start of the ""Nude Olympics"" at this university",Princeton,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,400,no,"\""PRINCE\""",-,"Satan, Dracula & Ozzy Osbourne go by this nickname",the Prince of Darkness,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,600,no,"\""PRINCE\""",-,"This was the name given to the ship cast in the starring role on ""The Love Boat\""",the Pacific Princess,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,800,no,"\""PRINCE\""",-,This Caribbean capital was occupied by the U.S. from 1915 to 1934 & from 1994 to 1995,Port-au-Prince,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
1,1000,no,"\""PRINCE\""",-,A French explorer called this North American island Ile-St.-Jean,Prince Edward Island,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,400,no,SCIENCE & NATURE,-,This property allows a razor blade to float on water or mercury to gather into globules,surface tension,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,800,no,SCIENCE & NATURE,-,"The pistils of most flowers have 3 main parts: the stigma, the style & this round base where egg cells are formed",the ovary,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,1000,yes,SCIENCE & NATURE,-,His 2 laws of genetics are the law of segregation & the law of independent assortment,(Gregor) Mendel,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,1600,no,SCIENCE & NATURE,-,"Of the 6 simple machines, the screw is a spiral version of this other simple machine",the inclined plane,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,2000,no,SCIENCE & NATURE,-,The Crab Nebula in this Zodiac constallation is the remains of the supernova of 1054 A.D.,Taurus,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,400,no,MUSICALS BEFORE & AFTER,-,"In this show, Tony Manero is headed for the disco when he discovers-- Oh, no! A cold sore!!",Saturday Night Fever Blister,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,800,no,MUSICALS BEFORE & AFTER,-,"ABBA's rockin' musical about the very maternal star of ""Rosemary's Baby\""",Mamma Mia! Farrow,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,1200,no,MUSICALS BEFORE & AFTER,-,Mrs. Levi dumps matchmaking & busts out as a voluptuous country singer in this blockbuster,"Hello, Dolly! Parton",4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,1600,no,MUSICALS BEFORE & AFTER,-,Fanny Brice is a laugh riot when she leaves the Follies to sell cookies & earn merit badges in this smash hit,Funny Girl Scout,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,2000,no,MUSICALS BEFORE & AFTER,-,"A Siamese monarch & a governess team up for this ungrammatical salute to the play that inspired ""Cabaret\""",The King and I Am a Camera,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,400,no,PULITZER PRIZE-WINNING AUTHORS,-,"\""The Color Purple\""",Alice Walker,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,800,no,PULITZER PRIZE-WINNING AUTHORS,-,"\""The Bridge of San Luis Rey\""",Thornton Wilder,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,1200,no,PULITZER PRIZE-WINNING AUTHORS,-,"\""The Fixer\""",Bernard Malamud,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,1600,no,PULITZER PRIZE-WINNING AUTHORS,-,"\""All the King's Men\""",Robert Penn Warren,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,2000,no,PULITZER PRIZE-WINNING AUTHORS,-,"\""A Confederacy of Dunces\""",John Kennedy Toole,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,400,no,"GOLLY ""G""!",-,"A short prayer of thanks said before a meal, it's from the Latin for ""favor\""",grace,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,800,no,"GOLLY ""G""!",-,This 64-square-mile lake is really just a broad basin of the Jordan River,the Sea of Galilee,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,1200,no,"GOLLY ""G""!",-,It's the 2-word nickname for the Mongol army that overran Eastern Europe,the Golden Horde,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,1600,no,"GOLLY ""G""!",-,"It's not dad's dad, it's a large gray dolphin with a blunt snout",a grampus,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
2,2000,no,"GOLLY ""G""!",-,"He's the cutting-edge composer of works like ""Koyaanisqatsi\""",Philip Glass,4/25/2005,"2005 Ultimate Tournament of Champions Round 2, game 9.",Expert
