round,value,daily_double,category,comments,answer,question,air_date,notes,Difficulty
2,1600,no,AFRICAN AMERICANS,-,"This author of ""Invisible Man"" was named for another literary great, Emerson",Ralph Ellison,2/1/2012,2012 College Championship quarterfinal game 1.,Medium
2,2000,no,AFRICAN AMERICANS,-,"His 1912 autobiography ""A Negro Explorer at the North Pole"" includes a foreword by Robert Peary",Matthew Henson,2/1/2012,2012 College Championship quarterfinal game 1.,Medium
2,400,no,MYTHOLOGY,-,This fire stealer was Pandora's brother-in-law,Prometheus,2/1/2012,2012 College Championship quarterfinal game 1.,Medium
2,800,no,MYTHOLOGY,-,"One myth says Thetis, the mom of this Trojan War hero, held him in fire to destroy his mortal elements",Achilles,2/1/2012,2012 College Championship quarterfinal game 1.,Medium
2,2000,yes,MYTHOLOGY,-,Hippocrene (horse spring) sprung up from where this creature's hoof struck Mount Helicon,Pegasus,2/1/2012,2012 College Championship quarterfinal game 1.,Medium
2,1600,no,MYTHOLOGY,-,This Greek goddess of wisdom was wicked smart--she helped build the Trojan Horse,Athena,2/1/2012,2012 College Championship quarterfinal game 1.,Medium
2,2000,no,MYTHOLOGY,-,Hercules' 11th labor was to fetch the golden apples guarded by the sisters known by this collective name,the Hesperides,2/1/2012,2012 College Championship quarterfinal game 1.,Medium
2,400,no,12-LETTER WORDS,-,A cop's constant observation of a suspect,a surveillance,2/1/2012,2012 College Championship quarterfinal game 1.,Medium
2,800,no,12-LETTER WORDS,-,Cetaphil is this kind of cream for treating cracked skin,moisturizing,2/1/2012,2012 College Championship quarterfinal game 1.,Medium
2,1200,no,12-LETTER WORDS,-,It's when family & friends gather to tell an addict about his problem & firmly ask him to get help,intervention,2/1/2012,2012 College Championship quarterfinal game 1.,Medium
2,1600,no,12-LETTER WORDS,-,In the Marines this rating for a rifleman is below expert but above marksman,sharpshooter,2/1/2012,2012 College Championship quarterfinal game 1.,Medium
2,2000,no,12-LETTER WORDS,-,Ditch & hedge-jumping horses compete in this type of race,steeplechase,2/1/2012,2012 College Championship quarterfinal game 1.,Medium
3,0,no,WORD ORIGINS,-,"From the Arabic for ""storehouse"", in 1731 it was first used to refer to a monthly storehouse of information",magazine,2/1/2012,2012 College Championship quarterfinal game 1.,Medium
1,200,no,YOU'RE HISTORICAL!,-,"After murdering his brother Bleda, he became the sole leader of the Huns",Attila,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,400,no,YOU'RE HISTORICAL!,-,"Excommunicated 4 months earlier, in April 1521 he was asked to recant his views at the Diet of Worms",Martin Luther,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,800,no,YOU'RE HISTORICAL!,-,Gian Gastone's death in 1737 brought an end to this dynasty that long ruled over Florence & Tuscany,the Medici,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,200,no,NEW FADS,-,"Adding this ""Freshmaker"" candy to Diet Coke never gets old--wait, yes it does",Mentos,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,600,no,NEW FADS,-,"\""Mocap"" is short for this recent film trend",motion capture,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,800,no,NEW FADS,-,"The ""J"" in the versatile trendy leggings called jeggings comes from this apparel",jeans,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,200,no,TALES OF THE WINDY CITY,-,"Frank Norris' 1903 novel about the Chicago board of trade is just called this--no ""& the Pendulum\""",The Pit,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,400,no,TALES OF THE WINDY CITY,-,"In 1898's ""A Yankee from the West"", Chicago's Opie Read used the phrase ""There's"" one of these ""born every minute\""",a sucker,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,600,no,TALES OF THE WINDY CITY,-,"Henry Fuller's 1893 novel ""The Cliff-Dwellers"" deals with ""The Tribe"" inhabiting a lofty Chicago one of these",a skyscraper,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,800,no,TALES OF THE WINDY CITY,-,This Richard Wright work about a racially charged murder trial was the first best-selling novel by an African American,Native Son,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,1000,no,TALES OF THE WINDY CITY,-,"A Hispanic girl grows up in cold Chicago in Sandra Cisneros' ""The House on"" this tropical-sounding street",Mango Street,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,200,no,"1 WORD, 2 MEANINGS",-,"To recline indolently, or a public sitting room in a hotel",lounge,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,400,no,"1 WORD, 2 MEANINGS",-,"To toss a ball, or to promote a product",pitch,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,600,no,"1 WORD, 2 MEANINGS",-,"A sovereign, or a straightedge",a ruler,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,800,no,"1 WORD, 2 MEANINGS",-,"One book of a series, or sound intensity",volume,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,1000,no,"1 WORD, 2 MEANINGS",-,"A cord used to ignite an explosive, or to blend by melting together",fuse,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,200,no,BELL CURVES,-,"Categorized as idiophones, bells are found in this section of the orchestra",the percussion section,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,400,no,BELL CURVES,-,"This Disney pixie invented a ""balloon carrier"", a flying craft made from a cotton fluff, a gourd & a compass",Tinkerbell,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,600,no,BELL CURVES,-,"Colorful, thick-fleshed members of the genus Capsicum are called bell these",peppers,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,800,no,BELL CURVES,-,Bell Laboratories began as an R&D arm of this company,AT&T,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,1000,no,BELL CURVES,-,"Jean-Dominique Bauby's memoir ""Le scaphandre et le Papillon"" has this title in English",The Diving Bell and the Butterfly,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,200,no,BAND NAME ADJECTIVES,-,They're from Maryland: ____ Charlotte,Good,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,400,no,BAND NAME ADJECTIVES,-,Better music through science?: My ____ Romance,Chemical,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,600,no,BAND NAME ADJECTIVES,-,Seattle-based folk-rockin' dudes: ____ Foxes,Fleet,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,800,no,BAND NAME ADJECTIVES,-,"Had a hit with ""I Like It Like That"": ____ Chelle Rae",Hot,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,1000,no,BAND NAME ADJECTIVES,-,Metal band that wants to share the welt: ____ ____ Death Punch,Five Finger,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,400,no,ENTRANCE EXAM,-,This entrance to a house is also a secret way of gaining access to a computer system,the back door,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,1200,no,ENTRANCE EXAM,-,In 1921 C.G. Johnson invented a door that folds upward to use in this structure,a garage,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,2000,no,ENTRANCE EXAM,-,"An ancient Roman gateway, the Janus Geminus was closed only in times of this--so twice in 600 years",peace,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,400,no,"FRESH, MAN",-,"The FDA says when buying fresh these, make sure the eyes are clear & bulgy & the flesh springs back when pressed",fish,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,800,no,"FRESH, MAN",-,"Biscuits made fresh from basic ingredients are ""made from"" this 7-letter word",scratch,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,1200,no,"FRESH, MAN",-,"The 18th c. book ""Art of Cookery"" says a fresh one of these will sink in water & a rotten one will float",eggs,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,1600,no,"FRESH, MAN",-,Every Doubletree hotel bakes these fresh daily & gives one to each arriving guest,a (chocolate chip) cookie,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,2000,no,"FRESH, MAN",-,Leave the pit in this south of the border dip to keep it fresh longer,guacamole,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,400,no,THE SOPHOMORE JINX,-,Some felt this TV show about Texas football briefly lost its way in the season 2 hiding-the-dead-body arc,Friday Night Lights,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,800,no,THE SOPHOMORE JINX,-,"In 2004 Bobby Crosby hit 22 HRs for this ""Moneyball"" team; 9 in 2005 didn't give much bang for the buck",the Oakland Athletics,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,1200,no,THE SOPHOMORE JINX,-,"This novelist made less of an impact with ""The Almost Moon"" than with ""The Lovely Bones\""",Alice Sebold,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,1600,no,THE SOPHOMORE JINX,-,"This ""Juno"" screenwriter might have some devilish words for reviewers who disliked ""Jennifer's Body\""",Diablo Cody,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,2000,no,THE SOPHOMORE JINX,-,"\""Mine Is Yours"", the 3rd album from these ""Kids"", was hailed as a rebound from their 2nd, ""Loyalty to Loyalty\""",Cold War Kids,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,400,no,JUNIOR YEAR ABROAD,-,Australia's first university was the University of this city,Sydney,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,800,no,JUNIOR YEAR ABROAD,-,Rio de Janeiro is rocking for this 4-day festival that ends 40 days before Easter,Carnival,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,1200,no,JUNIOR YEAR ABROAD,-,Rabat is one of the 4 imperial cities of this country,Morocco,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,1600,no,JUNIOR YEAR ABROAD,-,"The Potala Palace is just splendid in this capital of Tibet, & such cute dogs",Lhasa,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,2000,no,JUNIOR YEAR ABROAD,-,"Johnny must buy all his jackets in the Silk Road city of Almaty, the largest city in this ""Stan\""",Kazakhstan,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,400,no,SENIORITIS,-,"The wind is blowing, so instead of class, ""Let's Go"" do this, also the title of a ""Mary Poppins"" song",fly a kite,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,800,no,SENIORITIS,-,"I got so caught up in reading this fourth book of the ""Twilight"" series that I missed my Byron seminar",Breaking Dawn,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,1200,no,SENIORITIS,-,"I was driving up PCH to take a class at Pepperdine in this city, but the waves looked so inviting that I went to the beach instead",Malibu,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,1600,no,SENIORITIS,-,"My paper's not due 'til next week, so I blew off class to play this free MMORPG set in the fantasy world of Gielinor",Runescape,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,2000,no,SENIORITIS,-,"Let's take a road trip to Freeport, Maine to see the flagship store of this outdoorsy retailer, on Main Street since 1912",L.L. Bean,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,400,no,"\""POST"" GRADUATE",-,The playoffs in professional sports are also called this,the postseason,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,800,no,"\""POST"" GRADUATE",-,Depression affecting mothers shortly after the birth of a child,postpartum,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,1200,no,"\""POST"" GRADUATE",-,"Meaning ""after death"", it's another name for an autopsy",postmortem,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,1600,yes,"\""POST"" GRADUATE",-,William Barry in 1829 was the first & Winton Blount in 1969 was the last to be this as a cabinet member,Postmaster General,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
2,2000,no,"\""POST"" GRADUATE",-,Cezanne & Toulouse-Lautrec were part of this art movement,Postimpressionism,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
3,0,no,19th CENTURY AUTHORS,-,"One of this author's greatest successes came after remarking, ""I want to write about a fellow who was two fellows\""",Robert Louis Stevenson,2/2/2012,2012 College Championship quarterfinal game 2.,Medium
1,200,no,WOMEN'S FIRSTS,-,"On becoming House Speaker in 2007, she said, ""Today we have broken the marble ceiling\""",Nancy Pelosi,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,400,no,WOMEN'S FIRSTS,-,"Jane Colden, who died in 1766, was the first female one of these plant scientists in the colonies",a botanist,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,600,no,WOMEN'S FIRSTS,-,In 2008 she beat Helio Castroneves by 5.9 seconds to become the first woman to win an Indy car race,Danica Patrick,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,1000,no,WOMEN'S FIRSTS,-,"In 1976 she began giving her ""view"" as the first woman co-anchor on a nightly network news show",Barbara Walters,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,200,no,LET'S HAVE A BOWL,-,"Since 1923 it's been played at its self-named stadium in Pasadena, California",the Rose Bowl,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,400,no,LET'S HAVE A BOWL,-,"Now at Sun Life Stadium, it was played at its self-named stadium in Miami until 1996",the Orange Bowl,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,600,no,LET'S HAVE A BOWL,-,Sweet!  This New Orleans Bowl game celebrated its 75th anniversary in 2009,Sugar Bowl,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,800,no,LET'S HAVE A BOWL,-,"Party on, amigo, & name this Bowl game held in Arizona since 1971",the Fiesta Bowl,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,1000,no,LET'S HAVE A BOWL,-,"It's played annually in San Antonio, not too far from the site of an 1836 battle",the Alamo Bowl,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,200,no,NOW YOU KNOW,-,Chopping an onion releases a compound that causes these glands to produce tears,the lachrymal glands,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,400,no,NOW YOU KNOW,-,"The best result in this lakeside game also called ""ducks & drakes"" is with a flat projectile thrown at a 20-degree angle",skipping stones,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,600,no,NOW YOU KNOW,-,"As we humans get older, less & less of this pigment is added to beginning hair cells, leading to gradual graying",melanin,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,800,no,NOW YOU KNOW,-,"This type of ""burn"" happens when water molecules escape from food preserved there & begin to migrate",freezer burn,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,1000,no,NOW YOU KNOW,-,"The world's smallest flowers, Wolffia globosa, each consist of 1 pistil & 1 this, the pistil's male counterpart",the stamen,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,200,no,BIRD SOUNDS,-,"This soft, murmuring sound of a dove rhymes with a bovine sound",coo,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,400,no,BIRD SOUNDS,-,The cry of an owl; it's also an extremely funny person like moi,a hoot,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
1,600,no,BIRD SOUNDS,-,"Despite its name, the mute swan, when angry, makes this noise, like a snake",a hiss,2/3/2012,2012 College Championship quarterfinal game 3.,Medium
